id,protocol,source,destination,sport,dport,avg_size,packet_count,packetssent,packetsreceived,bytessent,bytesreceived,avg_ttl,syn_count,fin_count,ack_count,created_at
1855,6,8.8.4.4,192.168.101.13,443,53070,457.4,45,45,45,20583,20583,120,3,3,45,09:49.6
1856,6,8.8.4.4,192.168.101.13,443,53409,432.5625,48,48,48,20763,20763,119,3,3,48,09:49.6
1857,6,8.8.4.4,192.168.101.13,443,56971,486.2142857,42,42,42,20421,20421,119,3,3,42,09:49.6
1858,6,8.8.8.8,192.168.101.13,443,51617,518.8461538,39,39,39,20235,20235,120,3,3,39,09:49.6
1859,6,8.8.8.8,192.168.101.13,443,55352,360.625,72,72,72,25965,25965,119,3,3,72,09:49.6
1860,6,142.250.182.74,192.168.101.13,443,58822,599,45,45,45,26955,26955,120,3,0,45,09:55.9
1861,6,142.250.77.104,192.168.101.13,443,50861,863.4285714,21,21,21,18132,18132,120,3,0,21,09:55.9
1862,6,142.251.12.84,192.168.101.13,443,52224,462,12,12,12,5544,5544,119,2,0,12,09:55.9
1863,6,142.251.221.106,192.168.101.13,443,53232,1120.9,30,30,30,33627,33627,120,3,0,30,09:55.9
1864,6,142.251.221.110,192.168.101.13,443,54528,838.4444444,9,9,9,7546,7546,119,1,0,9,09:55.9
1865,6,142.251.221.194,192.168.101.13,443,64274,778.2857143,21,21,21,16344,16344,119,3,0,21,09:55.9
1866,6,192.168.101.13,142.250.182.74,58822,443,332.2307692,39,39,39,12957,12957,128,3,0,36,09:55.9
1867,6,192.168.101.13,142.250.77.104,50861,443,327.7142857,21,21,21,6882,6882,128,3,0,18,09:55.9
1868,6,192.168.101.13,142.251.12.84,52224,443,418.6153846,13,13,13,5442,5442,128,2,0,11,09:55.9
1869,6,192.168.101.13,142.251.221.106,53232,443,316.8571429,21,21,21,6654,6654,128,3,0,18,09:55.9
1870,6,192.168.101.13,142.251.221.110,54528,443,279.125,8,8,8,2233,2233,128,1,0,7,09:55.9
1871,6,192.168.101.13,142.251.221.194,64274,443,318.5714286,21,21,21,6690,6690,128,3,0,18,09:55.9
1872,6,192.168.101.13,20.189.173.9,61346,443,55,3,3,3,165,165,128,0,0,3,09:55.9
1873,6,192.168.101.13,216.239.34.157,51435,443,239.8860759,79,79,79,18951,18951,128,3,1,76,09:55.9
1874,6,192.168.101.13,216.239.34.157,61092,443,309.6315789,38,38,38,11766,11766,128,2,0,36,09:55.9
1875,6,192.168.101.13,8.8.4.4,56004,443,213.8571429,28,28,28,5988,5988,128,2,1,26,09:55.9
1876,6,192.168.101.13,8.8.4.4,59504,443,385.4285714,21,21,21,8094,8094,128,3,0,18,09:55.9
1877,6,192.168.101.13,8.8.8.8,59682,443,221.85,40,40,40,8874,8874,128,3,2,37,09:55.9
1878,6,20.189.173.9,192.168.101.13,443,61346,66,3,3,3,198,198,108,0,0,3,09:55.9
1879,6,216.239.34.157,192.168.101.13,443,51435,764.037037,108,108,108,82516,82516,120,3,1,108,09:55.9
1880,6,216.239.34.157,192.168.101.13,443,61092,539.1702128,47,47,47,25341,25341,120,2,0,47,09:55.9
1881,6,8.8.4.4,192.168.101.13,443,56004,537.68,25,25,25,13442,13442,120,2,1,25,09:55.9
1882,6,8.8.4.4,192.168.101.13,443,59504,457.5,18,18,18,8235,8235,120,3,0,18,09:55.9
1883,6,8.8.8.8,192.168.101.13,443,59682,496.6829268,41,41,41,20364,20364,120,3,2,41,09:55.9
1884,6,142.250.77.142,192.168.101.13,443,61338,902.1666667,18,18,18,16239,16239,119,3,0,18,09:55.9
1885,6,142.251.12.84,192.168.101.13,443,52224,462,6,6,6,2772,2772,119,1,0,6,09:55.9
1886,6,142.251.221.110,192.168.101.13,443,54528,838.4444444,18,18,18,15092,15092,119,2,0,18,09:55.9
1887,6,142.251.223.228,192.168.101.13,443,55745,66,3,3,3,198,198,120,3,0,3,09:55.9
1888,6,142.251.223.238,192.168.101.13,443,50459,999.375,24,24,24,23985,23985,120,3,0,24,09:55.9
1889,6,142.251.43.138,192.168.101.13,443,64998,66,3,3,3,198,198,119,3,0,3,09:55.9
1890,6,172.188.155.25,192.168.101.13,443,56535,60,3,3,3,180,180,61,0,0,3,09:55.9
1891,6,192.168.101.13,142.250.77.142,61338,443,318.8571429,21,21,21,6696,6696,128,3,0,18,09:55.9
1892,6,192.168.101.13,142.251.12.84,52224,443,350.25,8,8,8,2802,2802,128,1,0,7,09:55.9
1893,6,192.168.101.13,142.251.221.110,54528,443,279.125,16,16,16,4466,4466,128,2,0,14,09:55.9
1894,6,192.168.101.13,142.251.223.238,50459,443,321.7142857,21,21,21,6756,6756,128,3,0,18,09:55.9
1895,6,192.168.101.13,172.188.155.25,56535,443,54,3,3,3,162,162,128,0,0,3,09:55.9
1896,6,192.168.101.13,216.239.34.157,51435,443,63.54545455,11,11,11,699,699,128,0,2,11,09:55.9
1897,6,192.168.101.13,216.239.34.157,61092,443,254.52,25,25,25,6363,6363,128,1,0,24,09:55.9
1898,6,192.168.101.13,8.8.4.4,56004,443,185.6470588,17,17,17,3156,3156,128,1,2,16,09:55.9
1899,6,192.168.101.13,8.8.8.8,59682,443,54,2,2,2,108,108,128,0,1,2,09:55.9
1900,6,216.239.34.157,192.168.101.13,443,51435,781.5333333,15,15,15,11723,11723,120,0,2,15,09:55.9
1901,6,216.239.34.157,192.168.101.13,443,61092,540.7941176,34,34,34,18387,18387,120,1,0,34,09:55.9
1902,6,74.125.68.84,192.168.101.13,443,57452,66,3,3,3,198,198,119,3,0,3,09:55.9
1903,6,8.8.4.4,192.168.101.13,443,56004,485.8571429,14,14,14,6802,6802,120,1,2,14,09:55.9
1904,6,8.8.8.8,192.168.101.13,443,59682,54,1,1,1,54,54,120,0,1,1,09:55.9
1905,6,13.107.246.72,192.168.101.13,443,64939,60,3,3,3,180,180,61,0,0,3,10:08.3
1906,6,13.225.5.126,192.168.101.13,443,50751,60,3,3,3,180,180,61,0,0,3,10:08.3
1907,6,142.250.182.74,192.168.101.13,443,58822,54,3,3,3,162,162,120,0,3,3,10:08.3
1908,6,142.250.77.104,192.168.101.13,443,50861,54,3,3,3,162,162,120,0,3,3,10:08.3
1909,6,142.250.77.142,192.168.101.13,443,61338,54,3,3,3,162,162,119,0,3,3,10:08.3
1910,6,142.251.12.84,192.168.101.13,443,52224,54,3,3,3,162,162,119,0,3,3,10:08.3
1911,6,142.251.221.106,192.168.101.13,443,53232,54,3,3,3,162,162,120,0,3,3,10:08.3
1912,6,142.251.221.110,192.168.101.13,443,54528,54,3,3,3,162,162,119,0,3,3,10:08.3
1913,6,142.251.221.194,192.168.101.13,443,64274,54,3,3,3,162,162,119,0,3,3,10:08.3
1914,6,142.251.223.238,192.168.101.13,443,50459,54,3,3,3,162,162,120,0,3,3,10:08.3
1915,6,150.171.27.10,192.168.101.13,443,65261,60,3,3,3,180,180,61,0,0,3,10:08.3
1916,6,150.171.27.11,192.168.101.13,443,64787,60,3,3,3,180,180,61,0,0,3,10:08.3
1917,6,150.171.28.12,192.168.101.13,443,60714,60,3,3,3,180,180,61,0,0,3,10:08.3
1918,6,192.168.101.13,13.107.246.72,64939,443,54,3,3,3,162,162,128,0,0,3,10:08.3
1919,6,192.168.101.13,13.225.5.126,50751,443,54,3,3,3,162,162,128,0,0,3,10:08.3
1920,6,192.168.101.13,142.250.182.74,58822,443,54,6,6,6,324,324,128,0,3,6,10:08.3
1921,6,192.168.101.13,142.250.77.104,50861,443,54,6,6,6,324,324,128,0,3,6,10:08.3
1922,6,192.168.101.13,142.250.77.142,61338,443,54,6,6,6,324,324,128,0,3,6,10:08.3
1923,6,192.168.101.13,142.251.12.84,52224,443,54,6,6,6,324,324,128,0,3,6,10:08.3
1924,6,192.168.101.13,142.251.221.106,53232,443,54,6,6,6,324,324,128,0,3,6,10:08.3
1925,6,192.168.101.13,142.251.221.110,54528,443,54,6,6,6,324,324,128,0,3,6,10:08.3
1926,6,192.168.101.13,142.251.221.194,64274,443,54,6,6,6,324,324,128,0,3,6,10:08.3
1927,6,192.168.101.13,142.251.223.238,50459,443,54,6,6,6,324,324,128,0,3,6,10:08.3
1928,6,192.168.101.13,150.171.27.10,65261,443,54,3,3,3,162,162,128,0,0,3,10:08.3
1929,6,192.168.101.13,150.171.27.11,64787,443,54,3,3,3,162,162,128,0,0,3,10:08.3
1930,6,192.168.101.13,150.171.28.12,60714,443,54,3,3,3,162,162,128,0,0,3,10:08.3
1931,6,192.168.101.13,20.189.173.12,49956,443,54,3,3,3,162,162,128,0,0,3,10:08.3
1932,6,192.168.101.13,20.189.173.12,58058,443,54,3,3,3,162,162,128,0,0,3,10:08.3
1933,6,192.168.101.13,204.79.197.203,53229,443,54,3,3,3,162,162,128,0,0,3,10:08.3
1934,6,192.168.101.13,204.79.197.203,63450,443,54,3,3,3,162,162,128,0,0,3,10:08.3
1935,6,192.168.101.13,216.239.34.157,61092,443,54,6,6,6,324,324,128,0,3,6,10:08.3
1936,6,192.168.101.13,4.241.22.149,49707,443,54,3,3,3,162,162,128,0,0,3,10:08.3
1937,6,192.168.101.13,74.125.130.188,63992,5228,54,6,6,6,324,324,128,0,6,6,10:08.3
1938,6,192.168.101.13,8.8.4.4,59504,443,54,6,6,6,324,324,128,0,3,6,10:08.3
1939,6,20.189.173.12,192.168.101.13,443,49956,60,3,3,3,180,180,61,0,0,3,10:08.3
1940,6,20.189.173.12,192.168.101.13,443,58058,60,3,3,3,180,180,61,0,0,3,10:08.3
1941,6,204.79.197.203,192.168.101.13,443,53229,60,3,3,3,180,180,61,0,0,3,10:08.3
1942,6,204.79.197.203,192.168.101.13,443,63450,60,3,3,3,180,180,61,0,0,3,10:08.3
1943,6,216.239.34.157,192.168.101.13,443,61092,57,6,6,6,342,342,120,0,3,6,10:08.3
1944,6,34.139.124.58,192.168.101.13,443,50452,93,1,1,1,93,93,54,0,0,1,10:08.3
1945,6,4.241.22.149,192.168.101.13,443,49707,60,3,3,3,180,180,61,0,0,3,10:08.3
1946,6,74.125.130.188,192.168.101.13,5228,63992,54,3,3,3,162,162,105,0,0,0,10:08.3
1947,6,8.8.4.4,192.168.101.13,443,59504,54,3,3,3,162,162,120,0,3,3,10:08.3
1948,6,142.251.223.228,192.168.101.13,443,55745,66,3,3,3,198,198,119,3,0,3,10:14.5
1949,6,142.251.43.138,192.168.101.13,443,64998,66,3,3,3,198,198,120,3,0,3,10:14.5
1950,6,172.188.155.25,192.168.101.13,443,56535,66,3,3,3,198,198,47,0,0,3,10:14.5
1951,6,192.168.101.13,13.225.5.126,50751,443,55,1,1,1,55,55,128,0,0,1,10:14.5
1952,6,192.168.101.13,172.188.155.25,56535,443,55,3,3,3,165,165,128,0,0,3,10:14.5
1953,6,192.168.101.13,23.206.173.18,65230,443,54,3,3,3,162,162,128,0,0,3,10:14.5
1954,6,192.168.101.13,23.206.173.9,64526,443,54,3,3,3,162,162,128,0,0,3,10:14.5
1955,6,192.168.101.13,34.139.124.58,50452,443,54,6,6,6,324,324,128,0,3,6,10:14.5
1956,6,192.168.101.13,43.250.49.210,50373,443,54,3,3,3,162,162,128,0,0,3,10:14.5
1957,6,23.206.173.18,192.168.101.13,443,65230,60,3,3,3,180,180,61,0,0,3,10:14.5
1958,6,23.206.173.9,192.168.101.13,443,64526,60,3,3,3,180,180,61,0,0,3,10:14.5
1959,6,34.139.124.58,192.168.101.13,443,50452,69.27272727,11,11,11,762,762,54,0,3,11,10:14.5
1960,6,43.250.49.210,192.168.101.13,443,50373,60,3,3,3,180,180,61,0,0,3,10:14.5
1961,6,74.125.68.84,192.168.101.13,443,57452,66,3,3,3,198,198,119,3,0,3,10:14.5
1962,6,13.107.246.72,192.168.101.13,443,64939,66,3,3,3,198,198,48,0,0,3,10:20.6
1963,6,13.225.5.126,192.168.101.13,443,50751,66,3,3,3,198,198,246,0,0,3,10:20.6
1964,6,150.171.27.10,192.168.101.13,443,65261,66,3,3,3,198,198,114,0,0,3,10:20.6
1965,6,150.171.27.11,192.168.101.13,443,64787,66,3,3,3,198,198,114,0,0,3,10:20.6
1966,6,150.171.28.12,192.168.101.13,443,60714,66,3,3,3,198,198,114,0,0,3,10:20.6
1967,6,192.168.101.13,13.107.213.58,52580,80,55,1,1,1,55,55,128,0,0,1,10:20.6
1968,6,192.168.101.13,13.107.246.72,64939,443,55,3,3,3,165,165,128,0,0,3,10:20.6
1969,6,192.168.101.13,13.225.5.126,50751,443,55,2,2,2,110,110,128,0,0,2,10:20.6
1970,6,192.168.101.13,150.171.27.10,65261,443,55,3,3,3,165,165,128,0,0,3,10:20.6
1971,6,192.168.101.13,150.171.27.11,64787,443,55,3,3,3,165,165,128,0,0,3,10:20.6
1972,6,192.168.101.13,150.171.28.12,60714,443,55,3,3,3,165,165,128,0,0,3,10:20.6
1973,6,192.168.101.13,20.189.173.12,49956,443,55,3,3,3,165,165,128,0,0,3,10:20.6
1974,6,192.168.101.13,20.189.173.12,58058,443,55,3,3,3,165,165,128,0,0,3,10:20.6
1975,6,192.168.101.13,204.79.197.203,53229,443,55,3,3,3,165,165,128,0,0,3,10:20.6
1976,6,192.168.101.13,204.79.197.203,63450,443,55,3,3,3,165,165,128,0,0,3,10:20.6
1977,6,192.168.101.13,4.213.25.241,56810,443,54,3,3,3,162,162,128,0,0,3,10:20.6
1978,6,192.168.101.13,4.241.22.149,49707,443,55,3,3,3,165,165,128,0,0,3,10:20.6
1979,6,20.189.173.12,192.168.101.13,443,49956,66,3,3,3,198,198,109,0,0,3,10:20.6
1980,6,20.189.173.12,192.168.101.13,443,58058,66,3,3,3,198,198,109,0,0,3,10:20.6
1981,6,204.79.197.203,192.168.101.13,443,53229,66,3,3,3,198,198,113,0,0,3,10:20.6
1982,6,204.79.197.203,192.168.101.13,443,63450,66,3,3,3,198,198,113,0,0,3,10:20.6
1983,6,4.213.25.241,192.168.101.13,443,56810,54,3,3,3,162,162,61,0,0,3,10:20.6
1984,6,4.241.22.149,192.168.101.13,443,49707,66,3,3,3,198,198,46,0,0,3,10:20.6
1985,6,13.107.213.58,192.168.101.13,80,52580,54,3,3,3,162,162,48,0,0,3,10:26.9
1986,6,192.168.101.13,13.107.213.58,52580,80,55,2,2,2,110,110,128,0,0,2,10:26.9
1987,6,192.168.101.13,20.189.173.9,61346,443,54,3,3,3,162,162,128,0,0,3,10:26.9
1988,6,192.168.101.13,23.206.173.18,65230,443,55,3,3,3,165,165,128,0,0,3,10:26.9
1989,6,192.168.101.13,23.206.173.9,64526,443,55,3,3,3,165,165,128,0,0,3,10:26.9
1990,6,192.168.101.13,43.250.49.210,50373,443,55,3,3,3,165,165,128,0,0,3,10:26.9
1991,6,20.189.173.9,192.168.101.13,443,61346,60,3,3,3,180,180,61,0,0,3,10:26.9
1992,6,23.206.173.18,192.168.101.13,443,65230,60,3,3,3,180,180,56,0,0,3,10:26.9
1993,6,23.206.173.9,192.168.101.13,443,64526,60,3,3,3,180,180,56,0,0,3,10:26.9
1994,6,43.250.49.210,192.168.101.13,443,50373,60,3,3,3,180,180,60,0,0,3,10:26.9
1995,6,20.189.173.9,192.168.101.13,443,61346,54,3,3,3,162,162,108,0,0,3,10:39.1
1996,6,150.171.27.10,192.168.101.13,443,65261,60,1,1,1,60,60,61,0,0,1,10:45.2
1997,6,172.188.155.25,192.168.101.13,443,56535,60,3,3,3,180,180,61,0,0,3,10:45.2
1998,6,192.168.101.13,172.188.155.25,56535,443,54,3,3,3,162,162,128,0,0,3,10:45.2
1999,6,192.168.101.13,34.139.124.58,61084,443,147,1,1,1,147,147,128,0,0,1,27:32.8
2000,6,192.168.101.13,34.139.124.58,61084,443,637.32,25,25,25,15933,15933,128,0,0,25,27:32.8
2001,6,34.139.124.58,192.168.101.13,443,61084,197.7391304,23,23,23,4548,4548,54,0,0,23,27:32.8
2002,6,104.18.39.21,192.168.101.13,443,56550,72,3,3,3,216,216,59,0,0,3,27:32.8
2003,6,13.107.246.58,192.168.101.13,443,54866,66,1,1,1,66,66,48,0,0,1,27:32.8
2004,6,192.168.101.13,104.18.39.21,56550,443,74,2,2,2,148,148,128,0,0,2,27:32.8
2005,6,192.168.101.13,13.107.246.58,54866,443,55,1,1,1,55,55,128,0,0,1,27:32.8
2006,6,192.168.101.13,34.139.124.58,56378,443,54,1,1,1,54,54,128,0,0,1,27:32.8
2007,6,192.168.101.13,34.139.124.58,61084,443,592.84375,32,32,32,18971,18971,128,0,0,32,27:32.8
2008,6,192.168.101.13,4.213.25.241,56810,443,54,1,1,1,54,54,128,0,0,1,27:32.8
2009,6,34.139.124.58,192.168.101.13,443,56378,60,1,1,1,60,60,61,0,0,1,27:32.8
2010,6,34.139.124.58,192.168.101.13,443,61084,211.6896552,29,29,29,6139,6139,54,0,0,29,27:32.8
2011,6,4.213.25.241,192.168.101.13,443,56810,60,1,1,1,60,60,61,0,0,1,27:32.8
2012,6,192.168.101.13,34.139.124.58,61084,443,147,1,1,1,147,147,128,0,0,1,27:35.3
2013,6,192.168.101.13,34.139.124.58,61084,443,637.32,25,25,25,15933,15933,128,0,0,25,27:35.3
2014,6,34.139.124.58,192.168.101.13,443,61084,197.7391304,23,23,23,4548,4548,54,0,0,23,27:35.3
2015,6,104.18.39.21,192.168.101.13,443,56550,72,3,3,3,216,216,59,0,0,3,27:35.3
2016,6,13.107.246.58,192.168.101.13,443,54866,66,1,1,1,66,66,48,0,0,1,27:35.3
2017,6,192.168.101.13,104.18.39.21,56550,443,74,2,2,2,148,148,128,0,0,2,27:35.3
2018,6,192.168.101.13,13.107.246.58,54866,443,55,1,1,1,55,55,128,0,0,1,27:35.3
2019,6,192.168.101.13,34.139.124.58,56378,443,54,1,1,1,54,54,128,0,0,1,27:35.3
2020,6,192.168.101.13,34.139.124.58,61084,443,592.84375,32,32,32,18971,18971,128,0,0,32,27:35.3
2021,6,192.168.101.13,4.213.25.241,56810,443,54,1,1,1,54,54,128,0,0,1,27:35.3
2022,6,34.139.124.58,192.168.101.13,443,56378,60,1,1,1,60,60,61,0,0,1,27:35.3
2023,6,34.139.124.58,192.168.101.13,443,61084,211.6896552,29,29,29,6139,6139,54,0,0,29,27:35.3
2024,6,4.213.25.241,192.168.101.13,443,56810,60,1,1,1,60,60,61,0,0,1,27:35.3
2025,6,192.168.101.13,34.139.124.58,61084,443,147,1,1,1,147,147,128,0,0,1,27:37.6
2026,6,192.168.101.13,34.139.124.58,61084,443,637.32,25,25,25,15933,15933,128,0,0,25,27:37.6
2027,6,34.139.124.58,192.168.101.13,443,61084,197.7391304,23,23,23,4548,4548,54,0,0,23,27:37.6
2028,6,104.18.39.21,192.168.101.13,443,56550,72,3,3,3,216,216,59,0,0,3,27:37.6
2029,6,13.107.246.58,192.168.101.13,443,54866,66,1,1,1,66,66,48,0,0,1,27:37.6
2030,6,192.168.101.13,104.18.39.21,56550,443,74,2,2,2,148,148,128,0,0,2,27:37.6
2031,6,192.168.101.13,13.107.246.58,54866,443,55,1,1,1,55,55,128,0,0,1,27:37.6
2032,6,192.168.101.13,34.139.124.58,56378,443,54,1,1,1,54,54,128,0,0,1,27:37.6
2033,6,192.168.101.13,34.139.124.58,61084,443,592.84375,32,32,32,18971,18971,128,0,0,32,27:37.6
2034,6,192.168.101.13,4.213.25.241,56810,443,54,1,1,1,54,54,128,0,0,1,27:37.6
2035,6,34.139.124.58,192.168.101.13,443,56378,60,1,1,1,60,60,61,0,0,1,27:37.6
2036,6,34.139.124.58,192.168.101.13,443,61084,211.6896552,29,29,29,6139,6139,54,0,0,29,27:37.6
2037,6,4.213.25.241,192.168.101.13,443,56810,60,1,1,1,60,60,61,0,0,1,27:37.6
2038,6,192.168.101.13,34.139.124.58,61084,443,147,1,1,1,147,147,128,0,0,1,27:40.1
2039,6,192.168.101.13,34.139.124.58,61084,443,637.32,25,25,25,15933,15933,128,0,0,25,27:40.1
2040,6,34.139.124.58,192.168.101.13,443,61084,197.7391304,23,23,23,4548,4548,54,0,0,23,27:40.1
2041,6,104.18.39.21,192.168.101.13,443,56550,72,3,3,3,216,216,59,0,0,3,27:40.1
2042,6,13.107.246.58,192.168.101.13,443,54866,66,1,1,1,66,66,48,0,0,1,27:40.1
2043,6,192.168.101.13,104.18.39.21,56550,443,74,2,2,2,148,148,128,0,0,2,27:40.1
2044,6,192.168.101.13,13.107.246.58,54866,443,55,1,1,1,55,55,128,0,0,1,27:40.1
2045,6,192.168.101.13,34.139.124.58,56378,443,54,1,1,1,54,54,128,0,0,1,27:40.1
2046,6,192.168.101.13,34.139.124.58,61084,443,592.84375,32,32,32,18971,18971,128,0,0,32,27:40.1
2047,6,192.168.101.13,4.213.25.241,56810,443,54,1,1,1,54,54,128,0,0,1,27:40.1
2048,6,34.139.124.58,192.168.101.13,443,56378,60,1,1,1,60,60,61,0,0,1,27:40.1
2049,6,34.139.124.58,192.168.101.13,443,61084,211.6896552,29,29,29,6139,6139,54,0,0,29,27:40.1
2050,6,4.213.25.241,192.168.101.13,443,56810,60,1,1,1,60,60,61,0,0,1,27:40.1
2051,6,172.188.155.25,192.168.101.13,443,56535,66,1,1,1,66,66,47,0,0,1,27:40.1
2052,6,192.168.101.13,172.188.155.25,56535,443,55,1,1,1,55,55,128,0,0,1,27:40.1
2053,6,192.168.101.13,34.139.124.58,61084,443,377.3333333,27,27,27,10188,10188,128,0,0,27,27:40.1
2054,6,34.139.124.58,192.168.101.13,443,61084,207.3548387,31,31,31,6428,6428,54,0,0,31,27:40.1
2055,6,192.168.101.13,34.139.124.58,61084,443,147,1,1,1,147,147,128,0,0,1,27:47.8
2056,6,192.168.101.13,34.139.124.58,61084,443,637.32,25,25,25,15933,15933,128,0,0,25,27:47.8
2057,6,34.139.124.58,192.168.101.13,443,61084,197.7391304,23,23,23,4548,4548,54,0,0,23,27:47.8
2058,6,104.18.39.21,192.168.101.13,443,56550,72,3,3,3,216,216,59,0,0,3,27:47.8
2059,6,13.107.246.58,192.168.101.13,443,54866,66,1,1,1,66,66,48,0,0,1,27:47.8
2060,6,192.168.101.13,104.18.39.21,56550,443,74,2,2,2,148,148,128,0,0,2,27:47.8
2061,6,192.168.101.13,13.107.246.58,54866,443,55,1,1,1,55,55,128,0,0,1,27:47.8
2062,6,192.168.101.13,34.139.124.58,56378,443,54,1,1,1,54,54,128,0,0,1,27:47.8
2063,6,192.168.101.13,34.139.124.58,61084,443,592.84375,32,32,32,18971,18971,128,0,0,32,27:47.8
2064,6,192.168.101.13,4.213.25.241,56810,443,54,1,1,1,54,54,128,0,0,1,27:47.8
2065,6,34.139.124.58,192.168.101.13,443,56378,60,1,1,1,60,60,61,0,0,1,27:47.8
2066,6,34.139.124.58,192.168.101.13,443,61084,211.6896552,29,29,29,6139,6139,54,0,0,29,27:47.8
2067,6,4.213.25.241,192.168.101.13,443,56810,60,1,1,1,60,60,61,0,0,1,27:47.8
2068,6,172.188.155.25,192.168.101.13,443,56535,66,1,1,1,66,66,47,0,0,1,27:47.8
2069,6,192.168.101.13,172.188.155.25,56535,443,55,1,1,1,55,55,128,0,0,1,27:47.8
2070,6,192.168.101.13,34.139.124.58,61084,443,377.3333333,27,27,27,10188,10188,128,0,0,27,27:47.8
2071,6,34.139.124.58,192.168.101.13,443,61084,207.3548387,31,31,31,6428,6428,54,0,0,31,27:47.8
2072,6,192.168.101.13,34.139.124.58,56378,443,54,2,2,2,108,108,128,0,1,2,27:47.8
2073,6,192.168.101.13,34.139.124.58,61084,443,368,19,19,19,6992,6992,128,0,0,19,27:47.8
2074,6,34.139.124.58,192.168.101.13,443,56378,54,1,1,1,54,54,54,0,1,1,27:47.8
2075,6,34.139.124.58,192.168.101.13,443,61084,206,19,19,19,3914,3914,54,0,0,19,27:47.8
2076,6,192.168.101.13,34.139.124.58,61084,443,147,1,1,1,147,147,128,0,0,1,27:53.8
2077,6,192.168.101.13,34.139.124.58,61084,443,637.32,25,25,25,15933,15933,128,0,0,25,27:53.8
2078,6,34.139.124.58,192.168.101.13,443,61084,197.7391304,23,23,23,4548,4548,54,0,0,23,27:53.8
2079,6,104.18.39.21,192.168.101.13,443,56550,72,3,3,3,216,216,59,0,0,3,27:53.8
2080,6,13.107.246.58,192.168.101.13,443,54866,66,1,1,1,66,66,48,0,0,1,27:53.8
2081,6,192.168.101.13,104.18.39.21,56550,443,74,2,2,2,148,148,128,0,0,2,27:53.8
2082,6,192.168.101.13,13.107.246.58,54866,443,55,1,1,1,55,55,128,0,0,1,27:53.8
2083,6,192.168.101.13,34.139.124.58,56378,443,54,1,1,1,54,54,128,0,0,1,27:53.8
2084,6,192.168.101.13,34.139.124.58,61084,443,592.84375,32,32,32,18971,18971,128,0,0,32,27:53.8
2085,6,192.168.101.13,4.213.25.241,56810,443,54,1,1,1,54,54,128,0,0,1,27:53.8
2086,6,34.139.124.58,192.168.101.13,443,56378,60,1,1,1,60,60,61,0,0,1,27:53.8
2087,6,34.139.124.58,192.168.101.13,443,61084,211.6896552,29,29,29,6139,6139,54,0,0,29,27:53.8
2088,6,4.213.25.241,192.168.101.13,443,56810,60,1,1,1,60,60,61,0,0,1,27:53.8
2089,6,172.188.155.25,192.168.101.13,443,56535,66,1,1,1,66,66,47,0,0,1,27:53.8
2090,6,192.168.101.13,172.188.155.25,56535,443,55,1,1,1,55,55,128,0,0,1,27:53.8
2091,6,192.168.101.13,34.139.124.58,61084,443,377.3333333,27,27,27,10188,10188,128,0,0,27,27:53.8
2092,6,34.139.124.58,192.168.101.13,443,61084,207.3548387,31,31,31,6428,6428,54,0,0,31,27:53.8
2093,6,192.168.101.13,34.139.124.58,56378,443,54,2,2,2,108,108,128,0,1,2,27:53.8
2094,6,192.168.101.13,34.139.124.58,61084,443,368,19,19,19,6992,6992,128,0,0,19,27:53.8
2095,6,34.139.124.58,192.168.101.13,443,56378,54,1,1,1,54,54,54,0,1,1,27:53.8
2096,6,34.139.124.58,192.168.101.13,443,61084,206,19,19,19,3914,3914,54,0,0,19,27:53.8
2097,6,104.18.39.21,192.168.101.13,443,56550,69,4,4,4,276,276,59,0,0,4,27:53.8
2098,6,104.208.16.95,192.168.101.13,443,63315,60,2,2,2,120,120,61,0,0,2,27:53.8
2099,6,192.168.101.13,104.18.39.21,56550,443,82,2,2,2,164,164,128,0,0,2,27:53.8
2100,6,192.168.101.13,104.208.16.95,63315,443,54,2,2,2,108,108,128,0,0,2,27:53.8
2101,6,192.168.101.13,34.139.124.58,61084,443,580.4893617,47,47,47,27283,27283,128,0,0,47,27:53.8
2102,6,192.168.101.13,74.125.24.188,60226,5228,54,1,1,1,54,54,128,0,0,1,27:53.8
2103,6,34.139.124.58,192.168.101.13,443,61084,180.5227273,44,44,44,7943,7943,54,0,0,44,27:53.8
2104,6,74.125.24.188,192.168.101.13,5228,60226,60,1,1,1,60,60,61,0,0,1,27:53.8
2105,6,192.168.101.13,34.139.124.58,61084,443,381.8571429,28,28,28,10692,10692,128,0,0,28,27:59.2
2106,6,34.139.124.58,192.168.101.13,443,61084,197.9428571,35,35,35,6928,6928,54,0,0,35,27:59.2
2107,6,192.168.101.13,34.139.124.58,61084,443,148,1,1,1,148,148,128,0,0,1,30:33.4
2108,6,192.168.101.13,34.139.124.58,61084,443,423.8,5,5,5,2119,2119,128,0,0,5,36:07.5
2109,6,192.168.101.13,74.125.24.188,60226,5228,54,1,1,1,54,54,128,0,0,1,36:07.5
2110,6,34.139.124.58,192.168.101.13,443,61084,242,2,2,2,484,484,54,0,0,2,36:07.5
2111,6,74.125.24.188,192.168.101.13,5228,60226,60,1,1,1,60,60,61,0,0,1,36:07.5
2112,6,104.18.39.21,192.168.101.13,443,56550,69,2,2,2,138,138,59,0,0,2,36:12.9
2113,6,172.188.155.25,192.168.101.13,443,56535,60,1,1,1,60,60,61,0,0,1,36:12.9
